<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;240214;100000;287.08;288.47;286.84;288.44;3676130
SBER;60;240214;110000;288.44;290.6;288.42;290.06;9748410
SBER;60;240214;120000;290.06;290.06;288.4;289.4;5866500
SBER;60;240214;130000;289.4;289.75;289.08;289.73;1986540
SBER;60;240214;140000;289.7;289.88;289.3;289.73;2116430
SBER;60;240214;150000;289.68;289.9;288.6;288.6;2853440
SBER;60;240214;160000;288.6;289.42;288.52;289.41;2009690
SBER;60;240214;170000;289.42;289.68;289.19;289.56;1629970
SBER;60;240214;180000;289.56;289.7;288.82;289.7;2352080
SBER;60;240214;190000;289.37;289.64;289.25;289.37;930000
SBER;60;240214;200000;289.37;289.42;288.9;289.05;660640
SBER;60;240214;210000;289;289.04;288.56;288.7;1093500
SBER;60;240214;220000;288.71;289.08;288.52;289.03;485060
SBER;60;240214;230000;289.04;289.24;288.83;289.06;406570
SBER;60;240215;100000;289.26;290.45;287.63;288.28;7518840
SBER;60;240215;110000;288.27;288.47;287.64;288.34;2891250
SBER;60;240215;120000;288.34;288.84;288.2;288.63;2136450
SBER;60;240215;130000;288.63;289.38;288.5;289.15;1609870
SBER;60;240215;140000;289.08;289.53;288.92;289.3;1742170
SBER;60;240215;150000;289.33;289.65;289;289.33;1209040
SBER;60;240215;160000;289.33;289.68;289.21;289.25;1260060
SBER;60;240215;170000;289.25;289.89;289.17;289.76;1648870
SBER;60;240215;180000;289.79;290.1;289.61;290;3078050
SBER;60;240215;190000;289.8;290.26;289.63;290.06;880620
SBER;60;240215;200000;290.07;290.3;289.76;289.98;608150
SBER;60;240215;210000;289.98;290.1;289.9;289.93;442380
SBER;60;240215;220000;289.98;290.08;289.9;290.06;266450
SBER;60;240215;230000;290.07;290.24;289.81;290.24;596340
SBER;60;240216;100000;290.47;292.3;290.28;291.8;8037710
SBER;60;240216;110000;291.8;292;291.12;291.43;2662810
SBER;60;240216;120000;291.42;291.7;291.13;291.23;1328910
SBER;60;240216;130000;291.24;291.9;290.75;290.99;4276940
SBER;60;240216;140000;290.99;291.39;288.39;289.19;11570370
SBER;60;240216;150000;289.19;289.19;286.25;287.79;9789260
SBER;60;240216;160000;287.79;288.31;286.94;287.99;3991910
SBER;60;240216;170000;287.98;288;287.45;287.92;2676190
SBER;60;240216;180000;287.96;288;287.21;288;3590350
SBER;60;240216;190000;288;289.03;287.43;288.81;2321410
SBER;60;240216;200000;288.84;288.9;287.93;287.99;1023640
SBER;60;240216;210000;288;288.2;287.65;288.07;819720
SBER;60;240216;220000;288.09;288.5;287.9;287.99;583500
SBER;60;240216;230000;287.99;288.36;287.92;288.33;754210
SBER;60;240219;100000;288.59;289.73;287.07;288.48;7494710
SBER;60;240219;110000;288.49;288.49;287.9;288.33;1906230
SBER;60;240219;120000;288.33;289.67;288.25;289.31;3118360
SBER;60;240219;130000;289.3;289.98;289.17;289.2;2748020
SBER;60;240219;140000;289.21;289.91;289.12;289.5;1931620
SBER;60;240219;150000;289.5;289.9;289.45;289.6;1222350
SBER;60;240219;160000;289.58;289.74;289.2;289.23;692140
SBER;60;240219;170000;289.23;289.56;289.04;289.35;1005570
SBER;60;240219;180000;289.34;289.97;289;289;2092970
SBER;60;240219;190000;289.1;289.73;289.06;289.22;696700
SBER;60;240219;200000;289.2;289.4;289.03;289.23;428300
SBER;60;240219;210000;289.23;289.48;289.2;289.47;199890
SBER;60;240219;220000;289.47;289.48;288.9;289.27;471590
SBER;60;240219;230000;289.28;289.28;288.9;288.93;267060
SBER;60;240220;100000;289.23;289.28;287.8;288.33;3330660
SBER;60;240220;110000;288.36;289.2;287.51;287.58;2607870
SBER;60;240220;120000;287.57;287.84;286.43;287.21;4983280
SBER;60;240220;130000;287.2;287.96;287;287.56;1512870
SBER;60;240220;140000;287.54;287.64;287.17;287.35;1150990
SBER;60;240220;150000;287.33;288.91;285.89;287.89;9192420
SBER;60;240220;160000;287.95;288.36;286.92;287.18;1663660
SBER;60;240220;170000;287.19;287.9;286.81;287.79;889230
SBER;60;240220;180000;287.78;287.8;286.02;287.17;2860440
SBER;60;240220;190000;287.14;287.14;284.85;285.21;5346910
SBER;60;240220;200000;285.2;285.21;283.68;284.81;5206030
SBER;60;240220;210000;284.81;285.35;284.21;284.29;1600050
SBER;60;240220;220000;284.29;284.6;283.29;284.3;3497070
SBER;60;240220;230000;284.33;284.34;283.46;283.9;1090080
SBER;60;240221;100000;283.91;285.28;281.9;283.51;11706690
SBER;60;240221;110000;283.51;284.68;283.12;283.56;4228250
SBER;60;240221;120000;283.55;284.2;283;283.28;3495720
SBER;60;240221;130000;283.29;283.3;282.71;282.89;3070830
SBER;60;240221;140000;282.88;282.9;280.2;281;7126650
SBER;60;240221;150000;281;282.73;280.4;282.62;4011320
SBER;60;240221;160000;282.62;284.38;281.47;283.84;5226560
SBER;60;240221;170000;283.84;284.1;282.54;283.31;3019440
SBER;60;240221;180000;283.3;283.31;281.55;281.55;2070040
SBER;60;240221;190000;281.55;281.55;280.71;281.05;1921580
SBER;60;240221;200000;281.04;282.02;280.98;281.7;1166950
SBER;60;240221;210000;281.7;281.7;281.15;281.33;532660
SBER;60;240221;220000;281.31;281.9;281.27;281.86;456100
SBER;60;240221;230000;281.88;282.45;281.83;282;776660
SBER;60;240222;100000;282.24;285.05;282.23;282.98;6738190
SBER;60;240222;110000;282.95;283.69;282.93;283.58;2431720
SBER;60;240222;120000;283.57;283.57;282.5;282.7;1468980
SBER;60;240222;130000;282.7;283.7;282.68;283.43;1466380
SBER;60;240222;140000;283.43;284.29;283.35;284.27;1626780
SBER;60;240222;150000;284.27;284.3;283.69;283.73;1747810
SBER;60;240222;160000;283.73;283.99;283.11;283.15;1653800
SBER;60;240222;170000;283.16;283.55;282.7;283.29;1939380
SBER;60;240222;180000;283.29;283.94;282.74;282.74;1601460
SBER;60;240222;190000;282.1;283.24;282.1;283.06;929440
SBER;60;240222;200000;283.05;283.85;283.04;283.8;689670
SBER;60;240222;210000;283.79;284.01;283.46;283.95;680540
SBER;60;240222;220000;283.95;284.62;283.8;284.25;931030
SBER;60;240222;230000;284.23;284.88;284.17;284.77;1202170
SBER;60;240226;100000;288.52;288.7;287;288.03;11196690
SBER;60;240226;110000;288.03;288.49;287.51;288.48;2770460
SBER;60;240226;120000;288.47;290.4;288.44;290.3;8387120
SBER;60;240226;130000;290.29;290.62;289.38;289.81;3403000
SBER;60;240226;140000;289.81;290.8;289.36;289.91;2942140
SBER;60;240226;150000;289.9;290.5;289.88;290.45;1968870
SBER;60;240226;160000;290.45;290.52;289.51;289.65;2484270
SBER;60;240226;170000;289.64;290.29;289.59;290.09;1518730
SBER;60;240226;180000;290.08;290.73;290.03;290.7;1917320
SBER;60;240226;190000;290.7;291.17;290.31;290.64;2266700
SBER;60;240226;200000;290.67;290.99;290.36;290.97;1059590
SBER;60;240226;210000;290.97;290.98;290.68;290.76;503760
SBER;60;240226;220000;290.77;291;290.71;290.98;531240
SBER;60;240226;230000;290.98;291.3;290.9;291.25;1656830
SBER;60;240227;100000;291.34;293;290.55;292.93;8360860
SBER;60;240227;110000;292.94;292.99;291.32;291.76;4693710
SBER;60;240227;120000;291.76;292.25;291.21;291.63;3028060
SBER;60;240227;130000;291.63;292.09;291.25;291.44;1612530
SBER;60;240227;140000;291.44;291.61;290.7;290.74;2815110
SBER;60;240227;150000;290.74;292.1;290.57;291.86;3382680
SBER;60;240227;160000;291.85;291.98;291.6;291.77;1323550
SBER;60;240227;170000;291.78;292.29;291.65;292;1633260
SBER;60;240227;180000;292;292.52;292;292.52;2087990
SBER;60;240227;190000;292.5;292.8;292.35;292.59;1066970
SBER;60;240227;200000;292.59;292.68;292.52;292.52;458730
SBER;60;240227;210000;292.52;292.6;292.2;292.57;787610
SBER;60;240227;220000;292.57;292.63;292.44;292.63;642660
SBER;60;240227;230000;292.63;292.63;292.34;292.52;517310
SBER;60;240228;100000;292.61;293.7;292.4;293.29;10691590
SBER;60;240228;110000;293.29;293.95;293.27;293.71;4453250
SBER;60;240228;120000;293.7;293.83;293;293.12;3637000
SBER;60;240228;130000;293.12;293.89;289.75;291.02;14378850
SBER;60;240228;140000;291.04;291.8;290.41;291.58;4011200
SBER;60;240228;150000;291.59;292.96;291.2;292.18;2928780
SBER;60;240228;160000;292.2;292.3;291.81;292.01;2210550
SBER;60;240228;170000;292.01;292.75;292;292.54;1681450
SBER;60;240228;180000;292.56;292.85;292.24;292.81;1697910
SBER;60;240228;190000;292.8;292.8;291.5;291.79;1335060
SBER;60;240228;200000;291.8;292.06;291.71;291.75;477350
SBER;60;240228;210000;291.74;291.97;291.59;291.68;566800
SBER;60;240228;220000;291.65;291.7;291.55;291.61;352950
SBER;60;240228;230000;291.61;291.79;291.5;291.75;789620
SBER;60;240229;100000;292.3;292.99;291.5;291.5;3122510
SBER;60;240229;110000;291.5;292.14;291.3;292.06;2130860
SBER;60;240229;120000;292.04;292.67;292.02;292.3;1508770
SBER;60;240229;130000;292.29;292.98;292.17;292.88;2460110
SBER;60;240229;140000;292.88;292.91;292.39;292.6;2350220
SBER;60;240229;150000;292.6;292.85;292.46;292.47;1023720
SBER;60;240229;160000;292.46;292.8;292.46;292.66;1174440
SBER;60;240229;170000;292.66;292.75;292.56;292.66;1521830
SBER;60;240229;180000;292.67;293.2;292.65;293;3505010
SBER;60;240229;190000;293;293.15;292.71;292.9;791030
SBER;60;240229;200000;292.85;292.96;292.62;292.65;593400
SBER;60;240229;210000;292.65;292.65;292.06;292.12;1200160
SBER;60;240229;220000;292.12;292.47;292.07;292.28;782690
SBER;60;240229;230000;292.28;292.3;292.11;292.19;233930
SBER;60;240301;100000;292.21;293.48;292.21;292.93;3485960
SBER;60;240301;110000;292.95;293.08;292.5;292.59;1810820
SBER;60;240301;120000;292.59;292.78;292.5;292.78;806900
SBER;60;240301;130000;292.78;292.96;292.71;292.85;1001700
SBER;60;240301;140000;292.82;292.99;292.8;292.99;644960
SBER;60;240301;150000;292.99;292.99;292.8;292.98;1497560
SBER;60;240301;160000;292.98;293.8;292.95;293.68;4674310
SBER;60;240301;170000;293.68;294.4;293.68;294.29;4095130
SBER;60;240301;180000;294.29;294.8;294.27;294.44;2753100
SBER;60;240301;190000;294.37;294.66;294.27;294.29;910230
SBER;60;240301;200000;294.27;294.65;294.27;294.57;572300
SBER;60;240301;210000;294.57;294.73;294.5;294.55;709870
SBER;60;240301;220000;294.53;295.29;294.5;295.27;1908090
SBER;60;240301;230000;295.27;295.88;295.27;295.38;2179530
SBER;60;240304;100000;295.8;297.49;295.8;296.98;9440720
SBER;60;240304;110000;296.99;298;296.97;297.94;4313030
SBER;60;240304;120000;297.92;298.49;297.84;298.24;5845410
SBER;60;240304;130000;298.24;298.5;298;298.38;2018690
SBER;60;240304;140000;298.38;298.8;298.26;298.65;2988290
SBER;60;240304;150000;298.65;299;298.12;298.83;2901850
SBER;60;240304;160000;298.83;299.5;298.75;299.46;3590010
SBER;60;240304;170000;299.46;299.5;298.12;299.2;4801230
SBER;60;240304;180000;299.21;299.46;298.75;298.97;1156300
SBER;60;240304;190000;298.71;299.3;298.71;298.86;911250
SBER;60;240304;200000;298.87;299.1;298.84;298.97;623230
SBER;60;240304;210000;298.97;299.16;298.85;298.99;429430
SBER;60;240304;220000;298.98;299.12;298.88;299.12;614810
SBER;60;240304;230000;299.12;299.26;299.09;299.17;892010
SBER;60;240305;100000;299.32;300.21;297.57;297.81;15307150
SBER;60;240305;110000;297.82;298.89;297.65;298.88;3229460
SBER;60;240305;120000;298.87;298.89;297.93;298.89;2383070
SBER;60;240305;130000;298.88;299.74;298.88;299.65;2896530
SBER;60;240305;140000;299.64;299.89;299.43;299.43;2463840
SBER;60;240305;150000;299.44;299.79;299.43;299.53;1502450
SBER;60;240305;160000;299.55;299.83;299.25;299.75;1217540
SBER;60;240305;170000;299.74;300.41;298.88;298.89;7012810
SBER;60;240305;180000;298.89;299.26;298.7;298.7;2211340
SBER;60;240305;190000;298.72;298.75;298.03;298.6;1720780
SBER;60;240305;200000;298.6;298.97;298.55;298.64;440790
SBER;60;240305;210000;298.65;298.94;298.53;298.88;417690
SBER;60;240305;220000;298.87;298.88;298.54;298.55;326760
SBER;60;240305;230000;298.58;298.75;298.29;298.4;560800
SBER;60;240306;100000;298.19;298.48;296.82;298.15;6072410
SBER;60;240306;110000;298.13;298.75;298;298.15;1605000
SBER;60;240306;120000;298.13;298.8;297.85;298.79;1079240
SBER;60;240306;130000;298.79;299.33;298.7;299.1;1734690
SBER;60;240306;140000;299.11;299.18;298.13;298.68;1774820
SBER;60;240306;150000;298.68;299.01;298.52;298.55;931350
SBER;60;240306;160000;298.55;298.81;298.21;298.37;961790
SBER;60;240306;170000;298.34;298.63;298;298.32;978480
SBER;60;240306;180000;298.31;298.41;298.1;298.15;569730
SBER;60;240306;190000;298.1;298.27;298;298.27;427270
SBER;60;240306;200000;298.23;298.3;298;298.14;366220
SBER;60;240306;210000;298.14;298.21;297.89;297.92;435170
SBER;60;240306;220000;297.92;298.09;297.91;298.06;170080
SBER;60;240306;230000;298.06;298.07;297.54;297.71;569490
SBER;60;240307;100000;297.72;299.16;297.24;298.68;3626450
SBER;60;240307;110000;298.68;298.75;297.9;297.92;1721700
SBER;60;240307;120000;297.92;298.95;297.59;298.03;2844050
SBER;60;240307;130000;298.02;298.45;298.01;298.45;746670
SBER;60;240307;140000;298.45;298.99;298.17;298.84;1855940
SBER;60;240307;150000;298.85;298.99;298.57;298.9;1031800
SBER;60;240307;160000;298.9;299.45;298.86;299.44;2421520
SBER;60;240307;170000;299.43;299.44;299.2;299.28;1136890
SBER;60;240307;180000;299.28;299.38;298.81;299.38;1199800
SBER;60;240307;190000;299.38;299.44;299.01;299.07;792970
SBER;60;240307;200000;299.07;299.4;299;299.21;413480
SBER;60;240307;210000;299.2;299.28;299.01;299.27;486330
SBER;60;240307;220000;299.26;299.57;299.25;299.54;1036860
SBER;60;240307;230000;299.53;300.58;299.53;300.4;2619410
SBER;60;240311;100000;300.99;302.95;300.6;302.39;9966010
SBER;60;240311;110000;302.39;302.56;298.88;300.7;10004140
SBER;60;240311;120000;300.69;302.32;299.79;300.96;5598370
SBER;60;240311;130000;300.96;301.84;300.96;301.03;2504770
SBER;60;240311;140000;301.04;301.21;300.8;301.05;1144750
SBER;60;240311;150000;301.05;301.1;300;300.83;3009930
SBER;60;240311;160000;300.82;300.85;300.13;300.45;1418810
SBER;60;240311;170000;300.49;300.49;299.45;300.3;2866310
SBER;60;240311;180000;300.3;300.3;299.8;300.05;1211860
SBER;60;240311;190000;300.05;300.99;300.01;300.76;866510
SBER;60;240311;200000;300.75;300.76;300.16;300.25;285480
SBER;60;240311;210000;300.27;300.45;300.18;300.41;378630
SBER;60;240311;220000;300.44;300.49;300.15;300.16;609430
SBER;60;240311;230000;300.17;300.3;298.5;299.79;1769000
SBER;60;240312;100000;299.54;299.54;297.34;299.33;9987200
SBER;60;240312;110000;299.34;299.75;298.56;299.59;2296570
SBER;60;240312;120000;299.59;299.64;299;299.51;1656830
SBER;60;240312;130000;299.51;300.19;299.5;300.17;2688880
SBER;60;240312;140000;300.19;300.8;300.11;300.49;1676090
SBER;60;240312;150000;300.49;300.5;299.84;300.2;1682940
SBER;60;240312;160000;300.2;300.26;299.61;299.88;1492060
SBER;60;240312;170000;299.87;300.48;299.3;300.11;2308720
SBER;60;240312;180000;300.11;300.87;300.11;300.4;1591600
SBER;60;240312;190000;300.4;300.95;300.22;300.46;708920
SBER;60;240312;200000;300.5;300.54;300.22;300.53;410160
SBER;60;240312;210000;300.52;300.9;300.52;300.89;680600
SBER;60;240312;220000;300.9;301.07;300.84;300.94;1075250
SBER;60;240312;230000;300.94;301;300.76;300.9;323700
SBER;60;240313;100000;301.2;301.49;300.25;300.25;3403770
SBER;60;240313;110000;300.25;300.61;300.03;300.49;1585200
SBER;60;240313;120000;300.48;300.96;299.62;299.83;2583930
SBER;60;240313;130000;299.83;300.04;299.25;300.03;2603350
SBER;60;240313;140000;300.02;300.2;299.25;300;1816790
SBER;60;240313;150000;300;300.13;299.78;299.93;1283830
SBER;60;240313;160000;299.92;299.93;299.31;299.55;2242750
SBER;60;240313;170000;299.55;300;299.37;299.95;2311660
SBER;60;240313;180000;299.98;300.1;299.57;300.1;2550990
SBER;60;240313;190000;299.99;300;299.68;299.88;807310
SBER;60;240313;200000;299.81;299.9;299.61;299.67;248110
SBER;60;240313;210000;299.67;299.69;298.7;298.9;1502000
SBER;60;240313;220000;298.9;299;298.75;298.94;559720
SBER;60;240313;230000;298.94;299;298.85;298.85;480990
SBER;60;240314;100000;298.47;298.7;296.52;296.61;12074200
SBER;60;240314;110000;296.61;297.18;296;297;9052070
SBER;60;240314;120000;297;297.49;296.74;297.35;3422460
SBER;60;240314;130000;297.36;297.48;297;297.01;1481260
SBER;60;240314;140000;297.02;297.4;296.8;297.05;1277480
SBER;60;240314;150000;297.04;297.1;295.14;295.43;5854640
SBER;60;240314;160000;295.37;296.07;295.15;295.65;2438310
SBER;60;240314;170000;295.65;296.84;295.6;296.17;2266040
SBER;60;240314;180000;296.26;296.35;296;296.28;982810
SBER;60;240314;190000;295.9;296.69;295.8;296.51;763240
SBER;60;240314;200000;296.5;296.51;295.9;296.06;855850
SBER;60;240314;210000;296.06;296.23;296;296.06;271030
SBER;60;240314;220000;296.06;296.29;296;296.08;500230
SBER;60;240314;230000;296.08;296.09;295.82;295.83;836630
SBER;60;240315;100000;295.75;297.51;295.29;296.76;4999740
SBER;60;240315;110000;296.76;296.8;296.42;296.77;1337480
SBER;60;240315;120000;296.78;297.48;296.74;297.09;1520810
SBER;60;240315;130000;297.1;297.9;297.05;297.89;1842330
SBER;60;240315;140000;297.85;299.44;297.8;299.16;5309240
SBER;60;240315;150000;299.16;299.44;298.8;298.85;2432380
SBER;60;240315;160000;298.86;299;298.5;298.86;1369240
SBER;60;240315;170000;298.85;299.3;298.61;299.26;1890510
SBER;60;240315;180000;299.27;299.27;298.6;298.6;1661340
SBER;60;240315;190000;298.61;298.93;298.5;298.51;608930
SBER;60;240315;200000;298.51;298.68;298.2;298.61;950310
SBER;60;240315;210000;298.63;298.76;298.45;298.5;497690
SBER;60;240315;220000;298.5;298.58;298.1;298.4;760710
SBER;60;240315;230000;298.39;298.59;298.09;298.3;822040
SBER;60;240318;100000;299.41;299.98;297.63;298.88;6373880
SBER;60;240318;110000;298.86;298.89;298.05;298.33;1626420
SBER;60;240318;120000;298.32;299.3;298.31;298.96;1477310
SBER;60;240318;130000;298.97;299.3;298.89;299.18;938240
SBER;60;240318;140000;299.18;299.83;299.09;299.7;1804630
SBER;60;240318;150000;299.7;299.8;299.33;299.39;1290710
SBER;60;240318;160000;299.39;299.76;299.27;299.46;1056730
SBER;60;240318;170000;299.46;299.95;299.42;299.59;2225960
SBER;60;240318;180000;299.6;299.8;299.04;299.11;1259120
SBER;60;240318;190000;299;299.61;299;299.3;624680
SBER;60;240318;200000;299.3;299.3;298.82;298.94;698720
SBER;60;240318;210000;298.89;299.18;298.89;299.05;350140
SBER;60;240318;220000;299.03;299.2;299.02;299.19;254870
SBER;60;240318;230000;299.19;299.2;298.87;298.87;232540
SBER;60;240319;100000;298.3;299.14;298.1;298.6;3153920
SBER;60;240319;110000;298.6;299.4;298.55;299.28;2263910
SBER;60;240319;120000;299.27;299.3;298.84;298.9;1227650
SBER;60;240319;130000;298.9;299.09;298.71;298.99;858710
SBER;60;240319;140000;298.99;299.09;296.58;297.21;7007000
SBER;60;240319;150000;297.24;297.51;295.51;296.74;16224320
SBER;60;240319;160000;296.74;297.33;296.54;296.63;5157370
SBER;60;240319;170000;296.63;296.92;294.21;294.66;11790910
SBER;60;240319;180000;294.66;295.89;294.61;295.7;5530140
SBER;60;240319;190000;295.69;296.53;295.41;296.15;2570820
SBER;60;240319;200000;296.12;296.33;295.68;295.68;882650
SBER;60;240319;210000;295.69;295.77;295.3;295.38;741990
SBER;60;240319;220000;295.4;295.72;295;295.15;1436570
SBER;60;240319;230000;295.15;295.27;294.99;295.2;800730
SBER;60;240320;100000;295.4;296.68;294.99;296.5;6096540
SBER;60;240320;110000;296.5;296.88;295.83;295.94;4049260
SBER;60;240320;120000;295.94;296.23;295.5;295.8;1919240
SBER;60;240320;130000;295.81;296.15;295.43;295.56;2080950
SBER;60;240320;140000;295.56;295.69;294.3;295.1;4082470
SBER;60;240320;150000;295.1;295.1;293.52;294.7;4164340
SBER;60;240320;160000;294.7;295.87;294.6;295.75;2420720
SBER;60;240320;170000;295.74;295.82;294.49;295.71;1677190
SBER;60;240320;180000;295.71;295.83;295;295;1324810
SBER;60;240320;190000;294.56;295.37;294.56;295.3;726970
SBER;60;240320;200000;295.31;295.48;295.15;295.47;389340
SBER;60;240320;210000;295.47;295.6;295.23;295.43;470080
SBER;60;240320;220000;295.44;295.45;294.9;295.07;725300
SBER;60;240320;230000;295.02;295.64;295.01;295.4;519440
SBER;60;240321;100000;295.95;297.3;295.39;296.8;5314880
SBER;60;240321;110000;296.81;297;296.55;296.88;2172800
SBER;60;240321;120000;296.86;297.12;296.3;296.49;1954000
SBER;60;240321;130000;296.49;296.5;295.87;295.93;2527570
SBER;60;240321;140000;295.93;296.02;294.1;294.49;6930710
SBER;60;240321;150000;294.5;294.6;292.57;293.61;15498780
SBER;60;240321;160000;293.6;293.71;292.29;292.32;9899130
SBER;60;240321;170000;292.33;295.2;291.8;295;12703800
SBER;60;240321;180000;295;296.3;295;295.99;9739460
SBER;60;240321;190000;295.98;296.77;295.43;296.71;1467180
